title,vote_average,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western
CampingSauvage,4.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WithoutMen,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DearFrankie,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AllHat,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheNamesofLove,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TreadingWater,5.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SavageGrace,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OutoftheBlue,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PoliceAcademy,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheBlueLagoon,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FourWeddingsandaFuneral,6.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FastTimesatRidgemontHigh,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MobyDick,6.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25thHour,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bound,6.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RequiemforaDream,7.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StateFair,6.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tango,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Salvador,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MomsNightOut,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DonnieDarko,7.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SavingPrivatePerez,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Character,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Spun,6.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LifeDuringWartime,6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SympathyforLadyVengeance,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MozartsSister,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MeanMachine,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exiled,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blackthorn,6.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lilya4ever,7.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AfterLife,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fugly,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OneFlewOvertheCuckoosNest,8.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RLStinesMonstervilleTheCabinetofSouls,6.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SilentMovie,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Airlift,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AnneofGreenGables,8.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FalconRising,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheSweeney,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SexyBeast,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EasyMoney,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WhaleRider,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Paa,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cargo,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HighSchoolMusical,6.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LoveandDeathonLongIsland,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NightWatch,6.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TheCryingGame,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Porkys,6.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SurvivaloftheDead,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NightoftheLivingDead,7.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LostinTranslation,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AnnieHall,7.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheGreatestShowonEarth,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MonstersBall,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maggie,5.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LeavingLasVegas,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HanselandGretelGetBaked,4.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TheFrontPage,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TheBoyNextDoor,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Trapeze,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheKidsAreAllRight,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheyLive,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheGreatEscape,7.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhattheDoWeKnow,5.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheLastExorcismPartII,4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Boyhood,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Scoop,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheWash,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Strikes,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheCooler,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheMisfits,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheNightListener,5.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheJerkyBoys,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheOrphanage,7.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AHauntedHouse2,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheRulesofAttraction,6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Topaz,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LetsGotoPrison,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FourRooms,6.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Secretary,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheRealCancun,3.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TalkRadio,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WaitingforGuffman,7.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LoveStinks,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YouKillMe,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thumbsucker,6.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RedState,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mirrormask,6.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Samsara,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheBarbarians,5.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TheArtofGettingBy,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zipper,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PoolhallJunkies,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheLossofSexualInnocence,5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HolyMotors,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ShootingFish,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prison,6.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PsychoBeachParty,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheBigTease,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GutenTagRamón,8.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trust,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AnEverlastingPiece,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AmongGiants,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adore,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheVelocityofGary,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MondaysintheSun,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
StakeLand,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheLastTimeICommittedSuicide,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FuturoBeach,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AnotherHappyDay,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALonelyPlacetoDie,6.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nothing,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheGeographerDrankHisGlobeAway,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Inescapable,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HellsAngels,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PurpleViolets,5.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheVeil,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TheLovedOnes,6.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TheHelpers,4.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HowtoFallinLove,5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThePerfectWave,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AManforAllSeasons,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Network,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GonewiththeWind,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DesertDancer,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MajorDundee,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AnnieGetYourGun,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FourLions,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheHouseofSand,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Defendor,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ThePirate,6.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TheGoodHeart,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheHistoryBoys,6.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MidnightCowboy,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheFullMonty,6.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Airplane,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChainofCommand,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Friday,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MenaceIISociety,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Creepshow2,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TheBalladofCableHogue,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InColdBlood,7.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheNunsStory,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Harper,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frenzy,7.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheWitch,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IGottheHookUp,5.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShestheOne,5.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GodsandMonsters,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheSecretinTheirEyes,7.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Train,4.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EvilDeadII,7.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PootieTang,5.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sharknado,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TheOtherConquest,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TrollHunter,6.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IraAbby,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WinterPassing,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEBS,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheMaskedSaint,2.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheBetrayed,5.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taxman,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheSecret,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
213,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BatmanTheDarkKnightReturnsPart2,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TimetoChoose,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IntheNameoftheKingIII,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WickedBlood,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stranded,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LordsofLondon,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HighAnxiety,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MarchofthePenguins,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MarginCall,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
August,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Choke,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiplash,8.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CityofGod,8.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HumanTraffic,6.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ToWriteLoveonHerArms,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheDeadGirl,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TheHunt,7.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AChristmasStory,7.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bella,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Classof1984,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheOppositeSex,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DreamingofJosephLees,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TheClass,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RosemarysBaby,7.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TheManWhoShotLibertyValance,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Adam,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MariaFullofGrace,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Beginners,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Feast,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AnimalHouse,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goldfinger,7.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antiviral,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ItsaWonderfulLife,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trainspotting,7.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheOriginalKingsofComedy,6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ParanormalActivity2,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WakingNed,7.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BowlingforColumbine,7.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ComingHome,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ANightmareonElmStreetPart2FreddysRevenge,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ARoomwithaView,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ThePurge,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sinister,6.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MartinLawrenceLiveRunteldat,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CatonaHotTinRoof,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BeneaththePlanetoftheApes,6.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AirBud,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PokémonSpelloftheUnknown,5.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fridaythe13thPartVIJasonLives,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TheBridgeontheRiverKwai,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SpacedInvaders,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FamilyPlot,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheApartment,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JasonGoestoHellTheFinalFriday,4.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TornCurtain,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DaveChappellesBlockParty,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SlowWest,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KrushGroove,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NextDayAir,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ElmerGantry,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JudgmentatNuremberg,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trippin,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RedRiver,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PhatGirlz,3.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BeforeMidnight,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TeenWolfToo,3.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PhantasmII,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WomanThouArtLoosed,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RealWomenHaveCurves,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Water,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EastIsEast,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whipped,3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KamaSutraATaleofLove,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PleaseGive,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WillyWonkatheChocolateFactory,7.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WarlockTheArmageddon,5.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8HeadsinaDuffelBag,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaysofHeaven,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ThirteenConversationsAboutOneThing,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Jawbreaker,5.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basquiat,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FrancesHa,7.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tsotsi,6.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happiness,7.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DysFunktionalFamily,6.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tusk,5.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oldboy,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LetterstoGod,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HobowithaShotgun,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Compadres,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freeway,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LovesAbidingJoy,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FishTank,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DamselsinDistress,5.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Creature,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bachelorette,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BraveNewGirl,3.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
